mono_0000000000.png,0,742
mono_0000000001.png,0,742
mono_0000000002.png,0,742
mono_0000000003.png,0,742
mono_0000000004.png,0,742
mono_0000000005.png,0,726
mono_0000000006.png,0,728
mono_0000000007.png,0,734
mono_0000000008.png,0,736
mono_0000000009.png,0,728
mono_0000000010.png,0,730
mono_0000000011.png,0,732
mono_0000000012.png,0,732
mono_0000000013.png,0,710
mono_0000000014.png,0,738
mono_0000000015.png,0,738
mono_0000000016.png,0,736
mono_0000000017.png,0,736
mono_0000000018.png,0,752
mono_0000000019.png,0,728
mono_0000000020.png,0,738
mono_0000000021.png,4,724
mono_0000000022.png,0,744
mono_0000000023.png,6,748
mono_0000000024.png,44,718
mono_0000000025.png,52,718
mono_0000000026.png,52,694
mono_0000000027.png,64,696
mono_0000000028.png,16,712
mono_0000000029.png,4,714
mono_0000000030.png,38,674
mono_0000000031.png,4,698
mono_0000000032.png,26,658
mono_0000000033.png,2,686
mono_0000000034.png,0,708
mono_0000000035.png,0,642
mono_0000000036.png,0,674
mono_0000000037.png,0,684
mono_0000000038.png,0,686
mono_0000000039.png,0,664
mono_0000000040.png,0,680
mono_0000000041.png,0,668
mono_0000000042.png,0,704
mono_0000000043.png,0,668
mono_0000000044.png,0,688
mono_0000000045.png,0,702
mono_0000000046.png,0,646
mono_0000000047.png,0,690
mono_0000000048.png,0,690
mono_0000000049.png,0,676
mono_0000000050.png,0,690
mono_0000000051.png,0,696
mono_0000000052.png,0,690
mono_0000000053.png,0,704
mono_0000000054.png,0,688
mono_0000000055.png,0,698
mono_0000000056.png,0,692
mono_0000000057.png,0,696
mono_0000000058.png,0,686
mono_0000000059.png,0,684
mono_0000000060.png,0,700
mono_0000000061.png,0,670
mono_0000000062.png,0,686
mono_0000000063.png,0,692
mono_0000000064.png,0,692
mono_0000000065.png,0,690
mono_0000000066.png,0,696
mono_0000000067.png,0,696
mono_0000000068.png,0,684
mono_0000000069.png,0,690
mono_0000000070.png,0,692
mono_0000000071.png,0,686
mono_0000000072.png,0,678
mono_0000000073.png,0,682
mono_0000000074.png,0,680
mono_0000000075.png,0,698
mono_0000000076.png,0,694
mono_0000000077.png,0,682
mono_0000000078.png,0,700
mono_0000000079.png,0,694
mono_0000000080.png,0,690
mono_0000000081.png,0,706
mono_0000000082.png,0,702
mono_0000000083.png,0,690
mono_0000000084.png,0,700
mono_0000000085.png,0,710
mono_0000000086.png,0,728
mono_0000000087.png,0,692
mono_0000000088.png,0,698
mono_0000000089.png,0,704
mono_0000000090.png,0,682
mono_0000000091.png,0,706
mono_0000000092.png,0,690
mono_0000000093.png,0,678
mono_0000000094.png,0,706
mono_0000000095.png,0,716
mono_0000000096.png,0,710
mono_0000000097.png,0,694
mono_0000000098.png,0,692
mono_0000000099.png,0,712
mono_0000000100.png,0,716
mono_0000000101.png,0,716
mono_0000000102.png,0,702
mono_0000000103.png,0,708
mono_0000000104.png,0,696
mono_0000000105.png,0,708
mono_0000000106.png,0,708
mono_0000000107.png,0,710
mono_0000000108.png,0,700
mono_0000000109.png,0,708
mono_0000000110.png,0,708
mono_0000000111.png,0,706
mono_0000000112.png,0,696
mono_0000000113.png,0,706
mono_0000000114.png,0,702
mono_0000000115.png,0,698
mono_0000000116.png,0,708
mono_0000000117.png,0,708
mono_0000000118.png,0,714
mono_0000000119.png,0,718
mono_0000000120.png,0,710
mono_0000000121.png,0,722
mono_0000000122.png,0,720
mono_0000000123.png,0,710
mono_0000000124.png,0,710
mono_0000000125.png,0,710
mono_0000000126.png,0,724
mono_0000000127.png,0,724
mono_0000000128.png,0,724
mono_0000000129.png,0,724
mono_0000000130.png,0,724
mono_0000000131.png,0,724
mono_0000000132.png,0,724
mono_0000000133.png,0,724
mono_0000000134.png,0,724
mono_0000000135.png,0,724
mono_0000000136.png,0,724
mono_0000000137.png,0,724
mono_0000000138.png,0,724
mono_0000000139.png,0,724
mono_0000000140.png,0,724
mono_0000000141.png,0,724
mono_0000000142.png,0,724
mono_0000000143.png,0,724
mono_0000000144.png,0,724
mono_0000000145.png,0,724
mono_0000000146.png,0,724
mono_0000000147.png,0,724
mono_0000000148.png,0,724
mono_0000000149.png,0,724
mono_0000000150.png,0,724
mono_0000000151.png,0,724
mono_0000000152.png,0,724
mono_0000000153.png,0,724
mono_0000000154.png,0,724
mono_0000000155.png,0,724
mono_0000000156.png,0,724
mono_0000000157.png,0,724
mono_0000000158.png,0,724
mono_0000000159.png,0,724
mono_0000000160.png,0,764
mono_0000000161.png,0,766
mono_0000000162.png,0,750
mono_0000000163.png,0,752
mono_0000000164.png,0,754
mono_0000000165.png,0,754
mono_0000000166.png,0,754
mono_0000000167.png,0,754
mono_0000000168.png,0,754
mono_0000000169.png,0,754
mono_0000000170.png,0,760
mono_0000000171.png,0,756
mono_0000000172.png,0,758
mono_0000000173.png,0,758
mono_0000000174.png,0,758
mono_0000000175.png,0,758
mono_0000000176.png,40,734
mono_0000000177.png,38,734
mono_0000000178.png,38,734
mono_0000000179.png,38,734
mono_0000000180.png,38,734
mono_0000000181.png,38,734
mono_0000000182.png,38,734
mono_0000000183.png,38,734
mono_0000000184.png,38,734
mono_0000000185.png,38,734
mono_0000000186.png,38,734
mono_0000000187.png,38,734
mono_0000000188.png,38,734
mono_0000000189.png,38,734
mono_0000000190.png,38,734
mono_0000000191.png,38,734
mono_0000000192.png,38,734
mono_0000000193.png,38,734
mono_0000000194.png,38,734
mono_0000000195.png,38,734
mono_0000000196.png,0,756
mono_0000000197.png,0,756
mono_0000000198.png,0,756
mono_0000000199.png,0,756
mono_0000000200.png,0,756
mono_0000000201.png,0,756
mono_0000000202.png,0,756
mono_0000000203.png,0,756
mono_0000000204.png,0,756
mono_0000000205.png,0,756
mono_0000000206.png,0,756
mono_0000000207.png,0,756
mono_0000000208.png,0,756
mono_0000000209.png,0,756
mono_0000000210.png,0,756
mono_0000000211.png,0,756
mono_0000000212.png,0,756
mono_0000000213.png,0,756
mono_0000000214.png,0,756
mono_0000000215.png,0,756
mono_0000000216.png,0,756
mono_0000000217.png,0,756
mono_0000000218.png,0,738
mono_0000000219.png,0,746
mono_0000000220.png,0,742
mono_0000000221.png,0,742
mono_0000000222.png,0,742
mono_0000000223.png,0,692
mono_0000000224.png,0,766
mono_0000000225.png,0,740
mono_0000000226.png,0,752
mono_0000000227.png,0,748
mono_0000000228.png,0,748
mono_0000000229.png,0,748
mono_0000000230.png,48,712
mono_0000000231.png,40,734
mono_0000000232.png,40,734
mono_0000000233.png,40,734
mono_0000000234.png,40,734
mono_0000000235.png,40,734
mono_0000000236.png,40,734
mono_0000000237.png,40,734
mono_0000000238.png,40,734
mono_0000000239.png,40,734
mono_0000000240.png,40,734
mono_0000000241.png,40,734
mono_0000000242.png,104,714
mono_0000000243.png,104,714
mono_0000000244.png,98,710
mono_0000000245.png,96,710
mono_0000000246.png,96,710
mono_0000000247.png,96,710
mono_0000000248.png,96,710
mono_0000000249.png,100,694
mono_0000000250.png,84,690
mono_0000000251.png,32,684
mono_0000000252.png,32,684
mono_0000000253.png,32,684
mono_0000000254.png,32,684
mono_0000000255.png,0,702
mono_0000000256.png,0,698
mono_0000000257.png,0,694
mono_0000000258.png,0,694
mono_0000000259.png,0,694
mono_0000000260.png,0,694
mono_0000000261.png,0,694
mono_0000000262.png,0,694
mono_0000000263.png,0,676
mono_0000000264.png,0,678
mono_0000000265.png,0,678
mono_0000000266.png,0,678
mono_0000000267.png,0,678
mono_0000000268.png,0,678
mono_0000000269.png,0,708
mono_0000000270.png,0,698
mono_0000000271.png,0,698
mono_0000000272.png,0,698
mono_0000000273.png,0,698
mono_0000000274.png,0,698
mono_0000000275.png,0,698
mono_0000000276.png,0,716
mono_0000000277.png,0,716
mono_0000000278.png,0,716
mono_0000000279.png,0,716
mono_0000000280.png,0,716
mono_0000000281.png,0,716
mono_0000000282.png,0,716
mono_0000000283.png,0,720
mono_0000000284.png,0,718
mono_0000000285.png,0,718
mono_0000000286.png,0,718
mono_0000000287.png,0,718
mono_0000000288.png,0,738
mono_0000000289.png,0,726
mono_0000000290.png,0,722
mono_0000000291.png,0,722
mono_0000000292.png,0,722
mono_0000000293.png,0,722
mono_0000000294.png,0,734
mono_0000000295.png,0,720
mono_0000000296.png,0,714
mono_0000000297.png,0,714
mono_0000000298.png,0,714
mono_0000000299.png,0,732
mono_0000000300.png,0,726
mono_0000000301.png,0,726
mono_0000000302.png,0,738
mono_0000000303.png,0,724
mono_0000000304.png,0,722
mono_0000000305.png,0,722
mono_0000000306.png,0,726
mono_0000000307.png,0,728
mono_0000000308.png,0,724
mono_0000000309.png,0,724
mono_0000000310.png,0,724
mono_0000000311.png,0,724
mono_0000000312.png,0,714
mono_0000000313.png,0,710
mono_0000000314.png,0,710
mono_0000000315.png,0,710
mono_0000000316.png,0,710
mono_0000000317.png,0,730
mono_0000000318.png,0,716
mono_0000000319.png,0,712
mono_0000000320.png,0,712
mono_0000000321.png,0,712
mono_0000000322.png,0,712
mono_0000000323.png,0,734
mono_0000000324.png,0,734
mono_0000000325.png,0,734
mono_0000000326.png,0,734
mono_0000000327.png,0,712
mono_0000000328.png,0,712
mono_0000000329.png,0,712
mono_0000000330.png,0,712
mono_0000000331.png,0,712
mono_0000000332.png,0,718
mono_0000000333.png,0,722
mono_0000000334.png,0,726
mono_0000000335.png,0,722
mono_0000000336.png,0,722
mono_0000000337.png,0,722
mono_0000000338.png,0,706
mono_0000000339.png,0,724
mono_0000000340.png,0,764
mono_0000000341.png,0,762
mono_0000000342.png,0,762
mono_0000000343.png,0,762
mono_0000000344.png,0,720
mono_0000000345.png,0,728
mono_0000000346.png,0,716
mono_0000000347.png,0,714
mono_0000002050.png,0,714
mono_0000002051.png,194,734
mono_0000002052.png,136,718
mono_0000002053.png,136,718
mono_0000002054.png,136,718
mono_0000002055.png,136,718
mono_0000002056.png,282,724
mono_0000002057.png,280,726
mono_0000002058.png,280,726
mono_0000002059.png,280,726
mono_0000002060.png,342,706
mono_0000002061.png,308,698
mono_0000002062.png,308,698
mono_0000002063.png,308,698
mono_0000002064.png,316,706
mono_0000002065.png,316,706
mono_0000002066.png,316,706
mono_0000002067.png,316,706
mono_0000002068.png,316,706
mono_0000002069.png,316,706
mono_0000002070.png,316,706
mono_0000002071.png,316,706
mono_0000002072.png,316,706
mono_0000002073.png,316,706
mono_0000002074.png,316,706
mono_0000002075.png,316,706
mono_0000002076.png,316,706
mono_0000002077.png,316,706
mono_0000002078.png,316,706
mono_0000002079.png,316,706
mono_0000002080.png,316,706
mono_0000002081.png,316,706
mono_0000002082.png,316,706
mono_0000002083.png,316,706
mono_0000002084.png,68,700
mono_0000002085.png,74,700
mono_0000002086.png,74,700
mono_0000002087.png,74,700
mono_0000002088.png,74,700
mono_0000002089.png,54,694
mono_0000002090.png,8,688
mono_0000002091.png,8,688
mono_0000002092.png,8,688
mono_0000002093.png,8,688
mono_0000002094.png,8,688
mono_0000002095.png,0,726
mono_0000002096.png,0,728
mono_0000002097.png,0,728
mono_0000002098.png,0,728
mono_0000002099.png,0,728
mono_0000002100.png,0,728
mono_0000002101.png,0,728
mono_0000002102.png,0,728
mono_0000002103.png,0,728
mono_0000002104.png,0,728
mono_0000002105.png,0,728
mono_0000002106.png,0,728
mono_0000002107.png,0,728
mono_0000002108.png,0,728
mono_0000002109.png,0,728
mono_0000002110.png,0,728
mono_0000002111.png,0,728
mono_0000002112.png,0,728
mono_0000002113.png,0,728
mono_0000002114.png,0,728
mono_0000002115.png,0,728
mono_0000002116.png,0,728
mono_0000002117.png,0,728
mono_0000002118.png,0,726
mono_0000002119.png,0,726
mono_0000002120.png,0,726
mono_0000002121.png,0,726
mono_0000002122.png,0,726
mono_0000002123.png,0,726
mono_0000002124.png,0,726
mono_0000002125.png,0,726
mono_0000002126.png,0,726
mono_0000002127.png,0,726
mono_0000002128.png,0,726
mono_0000002129.png,0,726
mono_0000002130.png,0,726
mono_0000002131.png,0,726
mono_0000002132.png,0,726
mono_0000002133.png,0,726
mono_0000002134.png,0,726
mono_0000002135.png,0,726
mono_0000002136.png,0,726
mono_0000002137.png,0,726
mono_0000002138.png,0,726
mono_0000002139.png,0,726
mono_0000002140.png,0,726
mono_0000002141.png,0,726
mono_0000002142.png,0,726
mono_0000002143.png,0,726
mono_0000002144.png,0,726
mono_0000002145.png,0,726
mono_0000002146.png,0,726
mono_0000002147.png,0,726
mono_0000002148.png,0,726
mono_0000002149.png,0,726
mono_0000002150.png,0,726
mono_0000002151.png,0,726
mono_0000002152.png,0,726
mono_0000002153.png,0,726
mono_0000002154.png,0,726
mono_0000002155.png,0,726
mono_0000002156.png,0,726
mono_0000002157.png,0,726
mono_0000002158.png,0,726
mono_0000002159.png,0,726
mono_0000002160.png,0,726
mono_0000002161.png,0,726
mono_0000002162.png,0,726
mono_0000002163.png,0,726
mono_0000002164.png,0,726
mono_0000002165.png,0,726
mono_0000002166.png,0,726
mono_0000002167.png,0,726
mono_0000002168.png,0,726
mono_0000002169.png,0,726
mono_0000002170.png,0,726
mono_0000002171.png,0,726
mono_0000002172.png,0,726
mono_0000002173.png,0,726
mono_0000002174.png,0,726
mono_0000002175.png,0,726
mono_0000002176.png,0,726
mono_0000002177.png,0,726
mono_0000002178.png,0,726
mono_0000002179.png,0,726
mono_0000002180.png,0,726
mono_0000002181.png,0,726
mono_0000002182.png,0,726
mono_0000002183.png,0,726
mono_0000002184.png,0,726
mono_0000002185.png,0,726
mono_0000002186.png,0,726
mono_0000002187.png,0,726
mono_0000002188.png,0,726
mono_0000002189.png,0,726
mono_0000002190.png,0,726
mono_0000002191.png,0,726
mono_0000002192.png,0,726
mono_0000002193.png,0,726
mono_0000002194.png,0,726
mono_0000002195.png,0,726
mono_0000002196.png,44,696
mono_0000002197.png,0,682
mono_0000002198.png,0,682
mono_0000002199.png,0,682
mono_0000002200.png,0,682
mono_0000002201.png,0,682
mono_0000002202.png,42,732
mono_0000002203.png,10,730
mono_0000002204.png,10,730
mono_0000002205.png,10,730
mono_0000002206.png,10,730
mono_0000002207.png,68,680
mono_0000002208.png,36,674
mono_0000002209.png,36,674
mono_0000002210.png,36,674
mono_0000002211.png,36,674
